,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,12636hne00cq201_target_24h,12636hne00cq401_target_24h,12636hne00su001_target_24h,12636hne00su101_target_24h,12636hne01cp001_target_24h,12636hne01cq101_target_24h,12636hne01cq201_target_24h,12636hne01cq401_target_24h,12636hne01cq501_target_24h,12636hne01cq601_target_24h,12636hne01cs001_target_24h,12636hne01ct001_target_24h,12636hne01su001_target_24h,12636hne01su101_target_24h,12636hqb01ce001_target_24h,12636hqb01ce002_target_24h,12636hqb01ce003_target_24h,12636hqb01ce004_target_24h,12636hqb02ce001_target_24h,12636hqb02ce002_target_24h,12636hqb02ce003_target_24h,12636hsa_u13_d0hsd10cq001_target_24h,12636hsa_u13_d0hsd10cq002_target_24h,12636hsa_u13_d0hsd10cq011_target_24h,12636hsa_u13_d0hsd10cq012_target_24h,12636hsa_u13_d0hsd10cq013_target_24h,12636hsa_u13_d0hsd20cq001_target_24h,12636hsa_u13_d0hsd20cq002_target_24h,12636hsa_u13_d0hsd20cq011_target_24h,12636hsa_u13_d0hsd20cq012_target_24h,12636hsa_u13_d0hsd20cq013_target_24h,12636hsa_u13_d0hsg10an001ce_target_24h,12636hsa_u13_d0hsg20an001ce_target_24h,12636hsa_u13_d0hsk10cf001_target_24h,12636hsa_u13_d0hsk20cf001_target_24h,12636hsd_13_u13_d0hsk31cf101_target_24h,12636hsd_13_u13_d0hsk32cf101_target_24h,12636hsd_u13_d0hsd10gh001x2_target_24h,12636hsd_u13_d0hsd10gh001x3_target_24h,12636hsd_u13_d0hsd10gh001x6_target_24h,12636hsd_u13_d0hsd10gh001x7_target_24h,12636hsd_u13_d0hsd20gh001x2_target_24h,12636hsd_u13_d0hsd20gh001x3_target_24h,12636hsd_u13_d0hsd20gh001x6_target_24h,12636hsd_u13_d0hsd20gh001x7_target_24h,12636mky02cj001_target_24h,hour_target_24h,day_target_24h,month_target_24h,year_target_24h,dayofweek_target_24h,quarter_target_24h,season_target_24h,hour_sin_target_24h,hour_cos_target_24h,day_sin_target_24h,day_cos_target_24h
2024-02-08 06:00:00,25.026839438641964,0.5727226047266158,-11.49785572934864,-2.243731111384868,-4.386959014171105,-11.734468682522818,-14.45269757125117,-6.6875539996219135,-2.4483508598756627,-6.0783950623577585,7.617346877530033,1.1843445161633364,0.03105477454594301,4.3529164880004565,7.172176849309983,2.0463403109199776,-2.511418642798058,-0.06070996069663272,0.43708532442525405,-1.9274497502377146,5.286487730211116,0.004447195765688274,-4.039101481222994,-2.0892987421994604,2.3333512915959336,2.146630757445204,-0.11420956593480183,1.198779086561683,0.8769117578547863,0.10202288050491821,2.254455543029407,-1.0021721110064907,-2.96008199304592,0.6544119656144539,-0.6242005344689913,1.1805423851024397,-0.0804894636346375,-0.037932162090544,0.3884719672176482,-0.3013594748533686,-0.6002304338839304,-0.2554553268918748,0.8304597803681626,-0.3153967278698912,0.4131313493186632,0.318056626507427,-0.1178282913216468,-0.0218292080604948,-0.4247960107868799,0.802784706773123,0.5702377233901513,-0.0620173672946042,0.8426633466442854,-0.4887809031986456,1.1530946199108816,-0.2020861970799769,-0.5204179897227844,-0.5445859846917663,-0.5177980511596546,0.6650600685165727,0.0355648825709261,-0.8241629825266453,1.3717695548359332,-0.5928494459944778,0.6966115390010851,0.8559084848579855,-0.7876470563408072,0.0,0.0,-0.0088452504884757,-0.2127143815450476,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,0.3753033994311974,6.0,9.0,2.0,2024.0,4.0,1.0,0.0,1.414213562373095,1.6419787656998878e-16,1.313771476293777,-0.5234543992334661
2024-02-08 07:00:00,25.070649614833393,0.787584815799061,-11.089373518266111,-2.123858870908644,-4.221535777682038,-12.773559191136698,-14.32975079381778,-6.247641777543963,-3.8047558635543965,-6.522997570374068,7.307388435642655,1.9347659762917773,0.9196157972360227,4.640516243808554,6.203586103785061,1.7880655841632174,-2.6795293250996903,0.11387026810062596,0.4131542170191374,-1.8978252817784735,5.547969084843585,0.22917444489633645,-4.074694709875724,-2.3993712218678027,2.4486385097787777,2.0623940948560735,-0.2043726562796651,1.1903758957720312,-0.19875806546748892,-1.0209153521664935,-1.4796251443547697,-0.5892794327784712,-2.363737091946407,-0.3757596944021241,-0.9577588780081324,1.7480733247442168,-0.0804894636346375,-0.037932162090544,0.6527801673228822,0.1804953353440886,-0.9910422173502966,0.489337465646768,0.8630756630299399,0.4240638482015588,1.13426495848726,0.7158686422462454,-0.1178282913216468,-0.0218292080604948,-0.4248754790770584,0.6709403319846924,0.4727820515505189,-0.0620173672946042,0.3742141571236801,-0.4888466362400197,1.139288524439764,0.6208695741499756,-0.8868365521627214,-1.0741823859679724,-0.8765748068809804,-0.33121827901265,0.8197811466928893,-0.9211413227047944,0.9454329769862044,-0.9864430949310714,2.318845480546367,0.831867739680303,-0.7876470563408072,0.0,0.0,1.0160592465466978,0.4557776447868956,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,1.040866452800555,7.0,9.0,2.0,2024.0,4.0,1.0,0.0,1.3660254037844386,-0.3660254037844384,1.313771476293777,-0.5234543992334661
2024-02-08 08:00:00,25.02275191763273,0.9750963302614892,-10.923317048162666,-2.511245336430073,-4.481939854153298,-13.489092149678061,-13.445515337977099,-6.003119728976422,-3.7524930337521214,-6.130117666469279,8.173542105452709,1.0598842910165878,1.2273502380512862,3.947632275688548,4.569999907831765,1.9943278248253924,-4.205937236768403,-0.4581712402936317,0.8757343923783817,-1.3307782359477653,2.145223893500657,0.19637878729548372,-4.176745419090232,-0.9824477530407374,2.8968315598769485,0.9988040783941563,0.5438419836898738,1.3684166337081287,-1.2148397665029573,1.028870522872769,-1.4080482341883431,-0.16437138938659668,-2.2198207487411246,-0.3871329298724929,-0.356990079577535,1.63158506072242,-0.0804894636346375,-0.037932162090544,-0.2254491670301306,0.1589338781914275,-0.4662129664102948,-0.7379346421695749,0.3750743097061004,-0.3432300527580059,0.0752264979429174,0.5603479044758118,-0.1178282913216468,-0.0218292080604948,-0.4249313230617789,0.6806952143703484,0.4711251694780842,-0.0620173672946042,0.2867146413163301,-0.4890596167508584,1.1484064271856502,-0.47615726270981,-0.7370155390310077,-1.346937870250884,-0.3905025351993316,0.370384294282652,-0.1609228880539302,-0.2934051792686418,1.0004592248538575,-0.1338420491271872,0.1214918990465543,0.8221751199312451,-0.7876470563408072,0.0,0.0,-0.4151734323670549,-0.5023050076664386,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,0.2982176573196634,8.0,9.0,2.0,2024.0,4.0,1.0,0.0,1.224744871391589,-0.7071067811865471,1.313771476293777,-0.5234543992334661
2024-02-08 09:00:00,24.951652701293256,-1.4895564089246924,-8.171751992619594,-3.422690672398153,-1.458475510922344,-13.057621518872676,-11.11481596849938,-2.1372018957665064,0.34393337094292636,-6.757518685524725,5.21324822608535,0.6072930489087854,3.0210292482923817,0.5990121321354239,-3.3266716892758876,1.0274437726583168,-1.2164791423708885,-2.5286548094091623,2.455998688412882,-0.8645948943103268,0.4615150123312276,-6.848007972824465,-0.7528684703437968,-3.023244309635376,-3.5294852253049656,-0.47625456179316245,-0.4510298963957972,3.0073015603499016,0.9529587792299477,0.366522059695831,0.08455622217271132,-0.1896655902269385,-0.15354034907448294,1.7157386485499004,0.4263892117702045,1.1731556359595063,-0.0804894636346375,-0.037932162090544,-0.3205779936958438,-0.0328978358804738,0.3995848392906719,-1.058689540151923,0.2089520114705313,-0.891369113267107,-0.6461549825109909,0.1465243039174195,-0.1178282913216468,-0.0218292080604948,-0.424691721664716,0.8732484969561021,0.5444034437080693,-0.0620173672946042,0.4266663029494097,-0.4887164212154917,0.398887645949369,-0.3052836524027554,0.3484267894756357,-0.7637246560990977,0.3575801214689598,-0.6113981111547985,-0.4275111390114901,0.603688649258698,0.8694976785469987,0.547381387357518,1.008287783446512,0.8341889658717206,-0.7876470563408072,0.0,0.0,-0.7221197098689869,-0.7255377688963724,0.0,-1.7807963931324218,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,-0.569010895101642,9.0,9.0,2.0,2024.0,4.0,1.0,0.0,1.0,-1.0,1.313771476293777,-0.5234543992334661
2024-02-08 10:00:00,25.140950109463567,-1.0633911184384894,-6.863535900044714,-3.218790414501137,1.0819402378778937,-14.406079179235947,-11.086636773359626,-1.2022215673072814,-1.8326254292423407,-7.465785880634867,4.542684805662825,-0.31396606799081644,4.776456279472776,0.7459272643078227,-7.312067559616844,0.9795362588194205,-2.6050482113601006,-3.296602345772541,1.0864948784602058,1.449560981290296,-2.6066836965924813,-4.0135039725171415,1.699813809598559,0.1266444446846518,-3.5652856105828556,-0.21870043570977452,0.24405418800408674,0.19884508777574567,1.2717167859441723,0.30651406756646477,-0.6916822084537304,0.763600774753299,0.022017233725545024,0.256594459376865,-0.1872730684707123,1.4040743481742748,-0.0804894636346375,-0.037932162090544,0.9840525487169334,-0.4760603352576643,-0.2142330516062185,1.4489949975368388,0.6408009226705408,0.3526858048388984,0.7059863352401476,0.0616240218809404,-0.1178282913216468,-0.0218292080604948,-0.4247936622891093,0.9278233496645816,0.5212410074848992,-0.0620173672946042,0.638166038561018,-0.4889058603477348,-0.0766617935111592,0.4142284972576375,-0.0510153443951399,-0.5418512296098985,-0.1323546173660818,0.1434406618779142,0.5656424714251849,-0.060688194776826,1.1934691856538286,-0.1943193750657835,-0.4284133960681245,0.8303693816470947,-0.7876470563408072,0.0,0.0,0.9280858507218214,0.3453004770997996,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,0.3002639580745946,10.0,9.0,2.0,2024.0,4.0,1.0,0.0,0.7071067811865474,-1.224744871391589,1.313771476293777,-0.5234543992334661
2024-02-08 11:00:00,25.077194588305257,-0.7392173242722448,-6.8529035795163535,-3.027975663770674,1.593903637782905,-15.528246202685606,-10.349089238406169,-0.9884302444457109,-2.1966799125791967,-8.151672385953098,5.116604582025243,-0.9034128890816402,4.663503083613117,0.5601203922131107,-8.814619246256475,-0.8874003396294886,-3.4263783586965038,-3.1794498695900715,0.6312446452796193,3.139810661130454,-3.8907097222534057,-2.4233848114459806,2.34759314188521,1.5345569390108849,-2.3445211615988533,0.42233604359398547,0.30553301588320436,-0.130881171602356,0.6033616631509312,0.11068219697248574,-4.180146682226045,-1.9464703511490509,1.3875604598767013,-2.3769965558618997,-0.5280516962185718,2.0531867623530866,-0.0804894636346375,-0.037932162090544,0.8661915459327488,0.420831942490149,-0.6155700823524425,-0.1723744789107487,0.470305713854059,0.5099777084127188,0.5720133868313477,0.7568070852936005,-0.1178282913216468,-0.0218292080604948,-0.4247917408786693,1.119945157744438,0.6082418503411348,-0.0620173672946042,0.3561751991637877,-0.4886930285098285,1.1643852373545398,-0.001410983631979,-0.6620924690257881,-1.435791270346039,-0.6160202642833446,0.2063310708105002,0.14302504317325,-0.4238162454027633,0.8894852820522273,-0.4676945445054148,-1.599829510432726,0.8298170594714231,-0.7876470563408072,0.0,0.0,0.4012600704278633,-0.0393829251498038,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,0.7914909681572846,11.0,9.0,2.0,2024.0,4.0,1.0,0.0,0.366025403784439,-1.3660254037844384,1.313771476293777,-0.5234543992334661
2024-02-08 12:00:00,25.027285190090076,-0.3618710901421086,-7.0216826461100315,-2.6640184418134236,2.2750674544802125,-16.47220507131162,-9.577910374087567,-0.9044445208556878,-2.1366069263382506,-8.076503737103629,5.935879636714799,-0.6671288466430272,4.654727974080985,-0.6504025862942795,-10.952047842100338,-1.2576848679674846,-3.6927685979398106,-3.351389436113685,0.8094531097811527,3.510877874337355,-6.319149963240874,-2.484945708357582,2.5957805286067543,3.6866139711428207,-1.6543191108721833,0.2824885430774975,0.8845381071418259,0.929127831527992,0.6241910570357821,0.41447981861655836,-3.2088343778064377,-2.94890274248373,1.6723876313167363,-1.7645787957926014,0.2908075573274989,1.2138068939517277,-0.0804894636346375,-0.037932162090544,-0.0635558791884336,0.2725698622077772,0.3274315489069994,-1.266072453719285,-0.0209851822981464,-0.8372584745631134,-0.662152555763648,0.311661020704565,-0.1178282913216468,-0.0218292080604948,-0.4249841167627902,0.9092743941022402,0.577155932745244,-0.0620173672946042,0.6438736776030202,-0.4887689542243614,1.1496527186341583,-0.8284480608143605,0.2917137109951753,-1.1049003244947788,0.3025969639441901,0.3247447251164803,-1.0473088328977227,0.3619097922869223,1.296724448803577,0.2800385032048333,-0.0674022147059345,0.8189746557583026,-0.7876470563408072,0.0,0.0,-0.9408228094500242,-0.9626326364703874,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,-0.588081824440196,12.0,9.0,2.0,2024.0,4.0,1.0,0.0,1.9665236292858036e-16,-1.414213562373095,1.313771476293777,-0.5234543992334661
2024-02-08 13:00:00,24.86820995398231,-0.3352373266471001,-7.676736517829403,-2.168062470818932,2.299776844119662,-16.61043417326576,-8.065332119302253,-1.148139273091259,-0.5676281577663842,-7.472063520647826,7.011278443142039,-0.4925973709210973,3.828333672729726,-2.1302489913913853,-10.091204694697776,-1.7629759771260223,-2.810099926242506,-3.0780507266189847,1.1741885225655737,3.729892533384132,-6.27965674646532,-2.6621238526009345,2.404499854191346,3.5883267049603798,-1.6755769756655547,0.24803745186162626,-0.052941311431728845,1.1870885712662091,0.7374473692127206,0.9457438612343507,-1.8707673105079554,-3.740581164403098,2.038303030711315,-0.9617904210772067,-0.1434555977048416,1.0541964652402032,-0.0804894636346375,-0.037932162090544,0.660925953488704,-0.5043042889949753,-0.0993830007590792,-1.0840775012203765,0.5427594169906076,-0.6031352505579292,-0.0448123315983255,-0.1796710845708345,-0.1178282913216468,-0.0218292080604948,-0.4016850721819919,0.9230193036196588,0.57128659756759,-0.0620173672946042,0.6296398123378111,-0.3441059321040023,1.1419951270344069,-0.3932375481856204,0.0039472757895409,-0.3764744020002482,-0.0195451548263526,-0.1759567959752833,-0.5221567295960715,-0.1291649574185419,1.8850972580648595,-0.2455521967506919,0.4797152469823107,0.8131709704304727,-0.7876470563408072,0.0,0.0,-0.0873045308709177,-0.4071475675621583,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,-0.1214048241746908,13.0,9.0,2.0,2024.0,4.0,1.0,0.0,-0.3660254037844386,-1.3660254037844386,1.313771476293777,-0.5234543992334661
2024-02-08 14:00:00,24.807358618214156,-0.7798559536852961,-8.201270839300502,-2.0525707873781176,1.4291306706127995,-16.537145210805868,-6.759001972905313,-1.611453328751791,0.33406377655731423,-6.9670522303576545,6.749756912889856,1.5045811208413933,3.0116065317320304,-2.655386979437582,-5.9558343453975295,-1.1024752231599424,0.298266625577482,-1.7715323584156244,2.673460230942567,2.0263041500782086,-0.5998970562629858,-2.847008307169738,0.8904006295432617,0.14053032431141338,-4.653606611489738,0.7415159408425518,-1.309903530094112,1.2159954049489425,-2.350697739061593,-0.466021985508413,-2.1934833359824752,-2.5793717372133735,1.6845917676313888,0.4828449371712636,-0.7181708374055525,1.7689496906418056,-0.0804894636346375,-0.037932162090544,0.9104462353628248,-0.0231858798585212,-0.704629674020636,-0.5297546423659185,0.4627836755940178,-0.439470205761243,0.2611511939296749,0.3870817715221846,-0.1178282913216468,-0.0218292080604948,-0.4249019342998119,0.999835110239804,0.5982666451155524,-0.0620173672946042,1.0552993252133576,-0.488695728312256,1.1477467819780802,-0.2362992297824423,-0.6207336266430826,-0.9858064069686232,-0.4945257320982362,0.3220185189844137,0.0699444498725567,-0.9707740711312002,1.3495891497513133,-0.8076630913638763,1.3551247056259546,0.809759830423689,-0.7876470563408072,0.0,0.0,-0.0758503061855931,-0.3299143729509599,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,0.4075990273335216,14.0,9.0,2.0,2024.0,4.0,1.0,0.0,-0.7071067811865471,-1.2247448713915892,1.313771476293777,-0.5234543992334661
2024-02-08 15:00:00,24.510113954237006,-0.6455777925720717,-8.704868051129843,-1.7770963475092865,1.3943195241856685,-15.58429630071651,-4.796485242467785,-0.7337586291874792,0.5693500759702903,-6.199420467188704,6.5087994928829875,1.9835240710466775,3.62625518842961,-2.7793771687875135,-5.242797125322809,-2.1692354478217735,-0.14157640549867348,-2.2114575583143297,2.0281108288422494,1.8270085271897718,-0.5154730681590685,-2.8360731448364125,1.6738618287274183,0.2119222089405105,-4.559681175148065,0.9022821017031983,-1.1260825569991748,0.5292623431247634,-1.1814143413524019,-1.3060687519104033,0.8153168834264143,-2.733416467821403,1.2400035775081444,1.9156149240530977,-0.4567494326883403,1.7684993238219562,-0.0804894636346375,-0.037932162090544,0.9524145815423624,0.1640734392196875,-0.5447374138015723,-0.4239748113789032,0.5919505821777515,-0.2746716530710523,0.308810126857223,0.5452370803066928,-0.1178282913216468,-0.0218292080604948,-0.4249992366065255,0.866932066045188,0.5276263015535341,-0.0620173672946042,1.00758592908608,-0.4885947981794458,1.1480862271729215,-0.2261216411820803,-0.6050474587667048,-1.0742434597605317,-0.31954056922171,0.4967545728341276,-0.0932674989943698,-0.6954089380649845,1.324716592232588,-0.4993186144933564,0.891473588670928,0.8005838003620426,-0.7876470563408072,0.0,0.0,-0.0679730938952922,-0.3652556765908152,0.0,0.085303130309914,0.0,-6.04809322389768,0.0,-6.093061803301802,0.0,-5.106549790279217,0.3528722138842332,15.0,9.0,2.0,2024.0,4.0,1.0,0.0,-0.9999999999999992,-1.0000000000000004,1.313771476293777,-0.5234543992334661
2024-02-08 16:00:00,24.366703856363603,-0.7361132789668906,-8.898120010093539,-1.8509587051249174,0.936368892794619,-15.807793824159425,-3.6088859704424276,-0.6224765188296604,0.7999505262644631,-6.28733439798877,6.8366478596667095,1.8782977518670234,3.319087056426808,-2.6120716319034916,-4.417665830656859,-2.692590558437849,0.023936225620558003,-2.392496850602945,1.5906203986206127,1.692789149497778,0.8850261490220039,-2.4476177811360076,1.7830813970820016,-0.8890508313434464,-4.946258861089936,1.3800234249908587,-0.516582363841361,0.2603243115743346,-2.654796493975141,-2.967154405447927,-3.4519118545571756,-2.176683096582906,2.150918330496851,-1.1024593724103935,-0.2468245710615699,1.4890537395386818,-0.0804894636346375,-0.037932162090544,0.8166488761160025,0.1732426234451218,-0.2082208349848783,-0.878618296814792,0.3178106223481305,-0.2569416973435195,-0.2989598956110398,0.3752118390327625,-0.1178282913216468,-0.0218292080604948,-0.4250126192767252,0.9315197962046924,0.5799052911549157,-0.0620173672946042,0.854836120033226,-0.4888153311935657,1.1434517882322104,-1.0059983192253352,-0.3209895224348321,-0.8735942708299472,-0.1048164271148862,-1.115981482502146,-0.7516636800761018,-0.3679719592994669,1.4208833528805112,-0.4322433482610104,-0.1209376031180661,0.7950521924091044,-0.7876470563408072,0.0,0.0,-0.8809528850703321,-0.9031604303987124,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,-0.1444207305636759,16.0,9.0,2.0,2024.0,4.0,1.0,0.0,-1.2247448713915887,-0.7071067811865481,1.313771476293777,-0.5234543992334661
2024-02-08 17:00:00,23.986698180603774,-1.0547789658557833,-9.688552431943503,-2.2607405449325193,-0.6109164816036837,-15.601062084921137,-1.1581156649587987,-1.077782456013861,4.254311127644774,-5.861245072148416,8.735126340954137,0.683251862229555,1.5611040560914093,-4.1737998563701435,-2.4635983034349818,-3.232213375296556,-1.2397937234536986,-3.2910989426914106,1.448277880897383,2.059500978545502,0.40915639370020895,-2.1764064783853945,1.8911617920840569,-0.039097933449828114,-3.4671604242460385,2.526207818100445,0.2108783451441414,0.531886170744655,-1.8969587566792567,0.670838515756525,-1.3530896681990128,-5.461790834494447,1.0825314716398549,-0.018252192468399462,-0.3201908592547086,1.401323260761841,-0.0804894636346375,-0.037932162090544,0.8782284223462614,-0.2542084619907493,-0.4000059591323499,-0.7056460382052597,0.7500016429190652,-0.1637985536814479,0.2151908212042664,0.2127035377199416,-0.1178282913216468,-0.0218292080604948,-0.4249992366065255,0.9696986176894844,0.6046131817088115,-0.0620173672946042,0.9618279278157862,-0.4887430328535198,1.1513111224306551,-0.2660331779615232,-0.3146180027152025,-0.4081344001823798,-0.3670957481257845,-0.0425963868682724,-0.2563951924762818,-0.3942956679432276,1.5555315739914624,-0.5884661793767758,-0.7265823561535263,0.7930284209515875,-0.7876470563408072,0.0,0.0,0.0178238345854139,-0.3581962747673009,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,0.2185013379954616,17.0,9.0,2.0,2024.0,4.0,1.0,0.0,-1.3660254037844386,-0.3660254037844384,1.313771476293777,-0.5234543992334661
2024-02-08 18:00:00,23.99247890464314,-1.0827708701145116,-9.51631610797293,-1.9160233452827875,-0.34500367772506263,-16.480441633434918,-0.7505268546823245,-0.1629100923533258,3.9323136318391345,-6.323401034591114,8.205739729771125,1.5106523882369143,2.00255971962863,-3.9420280516896145,-2.9838710616623114,-2.4117422228122036,-0.23177531489875505,-2.2617965462080147,1.618885330773137,0.997472801680994,0.1817678401616452,-2.8445070604220692,2.3959109373295364,0.42468457230353984,-4.313535395321015,1.4944972393252156,0.3361088672381843,1.0952691095191296,-0.012949192469218739,-2.6866702613843843,-0.25622309828093237,-2.8789381588892784,2.0587692481172626,1.8962758794409302,-0.2851599935155768,1.4022554650816257,-0.0804894636346375,-0.037932162090544,-0.2059887844308713,0.2946039577225736,-0.2264552853957377,-0.7294908585015821,0.2046163565101856,-0.0382200422587541,-0.133498406152566,0.5202096815962831,-0.1178282913216468,-0.0218292080604948,-0.4249992366065255,1.01793924672392,0.6400520482581697,-0.0620173672946042,1.0212208445752875,-0.4888118741394436,1.1543190116694,-0.6339946584977536,-0.179377860328643,-1.0874089937583948,-0.2180561259625195,-1.6011037979786924,-0.4410905794144013,-0.4710726686254586,1.2523346907587014,-0.5267331067855413,-0.928794998197487,0.7812214588257912,-0.7876470563408072,0.0,0.0,-0.5843858771266554,-0.7383413265548635,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,0.0244359656137891,18.0,9.0,2.0,2024.0,4.0,1.0,0.0,-1.414213562373095,-1.821845459242085e-16,1.313771476293777,-0.5234543992334661
2024-02-08 19:00:00,23.954266924579656,-1.1596502497177037,-9.72690905018235,-1.8084885819145564,-0.5045061991942306,-16.804619936783528,0.2007526063284912,-0.22279059248895217,3.7016519555875305,-6.602700117694807,8.47879713779664,1.4465527931118645,1.7362225251088312,-3.835059544094338,-2.728940721974875,-2.1963960039280725,-0.3250504856165758,-1.5683649762924434,1.7884249261437513,0.9857083871167385,0.6458998038889628,-2.7472459972952956,2.085631412134808,-0.21484945834073543,-4.928321942303646,0.7567355974831967,0.6015048811663166,0.43869784655076266,-1.9361744855033578,0.3937780066345266,-1.9628138759952585,-4.600759899690476,2.1976107617628142,0.8532929978121806,0.1151309228892865,0.9509686625355532,-0.0804894636346375,-0.037932162090544,-0.7470601582622515,0.2009971677816378,0.0912967263930248,-1.139993782496476,0.3006919216331211,-0.822119382236744,-0.4106861492793113,0.3190846016460942,-0.1178282913216468,-0.0218292080604948,-0.4249992366065255,0.9497440338399312,0.6181564970114423,-0.0620173672946042,0.7014433207796698,-0.4891609512413696,1.135109997227021,-0.9760565154405278,0.1032175774483018,-0.4013180353041361,0.0790249578634937,2.8587174669166138,-0.7815841996365692,-0.0397754384968115,1.4378068961295112,-0.0344886276648623,-0.8378577558963826,0.7799150353009491,-0.7876470563408072,0.0,0.0,-0.8634516109848669,-0.9258130709470608,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,-0.412794265522783,19.0,9.0,2.0,2024.0,4.0,1.0,0.0,-1.3660254037844388,0.366025403784438,1.313771476293777,-0.5234543992334661
2024-02-08 20:00:00,23.71859719188751,-1.358369259779826,-10.2494506655204,-1.8179844956201179,-1.4709026018545612,-16.993801218111095,2.0094736416722006,-0.19023388578781777,5.471403338514368,-6.552626052111926,9.371062296588507,0.46179196116304044,0.6174503800992815,-4.657227042438678,-2.292663746456995,-2.595328257227521,-0.6600597597355666,-2.3682910745277974,1.6629007886114457,1.0029139417516033,-0.022833938089334763,-2.9096032271609094,2.5593240031278643,0.24421469252974606,-4.5096952816980105,1.0014943739896045,0.9350436572024745,1.3810699806011402,-0.6462602699869774,-2.5838261283902444,-1.3999693329158518,-2.2249556931688614,2.57568220880236,1.5531792890455716,0.1245184106286963,0.9916831674285264,-0.0804894636346375,-0.037932162090544,-0.8938638929699149,-0.2197698964297047,0.00076666399291,-0.8564752907559912,0.4111264452606836,-0.3697672035541664,0.0289960343946686,0.2474197560007968,-0.1178282913216468,-0.0218292080604948,-0.4249513034848967,0.6236649603500216,0.483072161263555,-0.0620173672946042,0.4291766071576794,-0.4888070545224019,1.1248503242803052,-0.5056246666415473,0.0451256614977616,-0.5927553582880665,-0.055580895476824,-0.6620302507358555,-0.4200250480528836,0.0599476506449571,1.5856147491245836,-0.1111512985145191,1.8366533328002528,0.772597678016371,-0.7876470563408072,0.0,0.0,-0.3195825525923842,-0.5500977425787955,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,-0.0603202936387424,20.0,9.0,2.0,2024.0,4.0,1.0,0.0,-1.224744871391589,0.7071067811865477,1.313771476293777,-0.5234543992334661
2024-02-08 21:00:00,23.64491597277708,-1.27385402051922,-10.124199916084038,-1.9264581418229434,-1.4199751665397218,-17.544686240325714,2.7478161168230617,-0.18282627834865792,4.697573599742759,-6.372131185331657,9.324289460313665,0.9665276149091812,0.8798575940730962,-4.456065279738893,-2.4677508811189175,-2.8222713219938287,-0.8218547707088381,-2.0847093474753846,1.719685085895461,1.164259289990509,0.3477147558554076,-2.5391759284561415,2.0196384708754245,-0.21604098623426715,-4.076392765389509,1.1308909222731074,0.9800277962453625,0.7113680406332505,-2.249277266331537,0.8903622207608005,-2.302164554874886,-4.913503501679693,2.332858361829618,0.2819473837413167,-0.2223775908004288,1.3837060962667886,-0.0804894636346375,-0.037932162090544,-1.1100658464732145,0.0118808373322007,-0.2979960771164026,-0.6106838946848439,0.5336613375129435,-0.4798480888616676,0.415735972884444,0.5281605871099423,-0.1178282913216468,-0.0218292080604948,-0.4249992366065255,0.5338693330270144,0.4581462599106554,-0.0620173672946042,0.2910570271924158,-0.4887848136235233,1.1283439884606408,-0.227177221611158,-0.2146978286021238,-0.2926713864153317,-0.3569439498555254,-1.1736999943439514,-0.1238791654781175,-0.2358903513549076,1.5904015517472556,-0.5133879768558761,0.0302005654181977,0.7697705089605741,-0.7876470563408072,0.0,0.0,0.0744597882958877,-0.2172025918131564,0.0,0.085303130309914,0.0,0.1786673398920383,0.0,0.1753467402339109,0.0,0.1263786600389821,0.2571545941075884,21.0,9.0,2.0,2024.0,4.0,1.0,0.0,-1.0000000000000002,0.9999999999999996,1.313771476293777,-0.5234543992334661
