date,南京_temperature,南京_humidity,南京_wind_speed,南京_weather_condition,苏州_temperature,苏州_humidity,苏州_wind_speed,苏州_weather_condition,无锡_temperature,无锡_humidity,无锡_wind_speed,无锡_weather_condition,常州_temperature,常州_humidity,常州_wind_speed,常州_weather_condition,南通_temperature,南通_humidity,南通_wind_speed,南通_weather_condition,扬州_temperature,扬州_humidity,扬州_wind_speed,扬州_weather_condition,镇江_temperature,镇江_humidity,镇江_wind_speed,镇江_weather_condition,泰州_temperature,泰州_humidity,泰州_wind_speed,泰州_weather_condition,盐城_temperature,盐城_humidity,盐城_wind_speed,盐城_weather_condition,徐州_temperature,徐州_humidity,徐州_wind_speed,徐州_weather_condition,连云港_temperature,连云港_humidity,连云港_wind_speed,连云港_weather_condition,淮安_temperature,淮安_humidity,淮安_wind_speed,淮安_weather_condition,宿迁_temperature,宿迁_humidity,宿迁_wind_speed,宿迁_weather_condition,policy_count,policy_impact,event_count,high_impact_event_count,江苏_renewable_capacity,year,month,day,dayofweek,is_weekend,season
2024-01-11,19.313293652452035,45.67290762960167,1.4059460779850965,多云,23.15461113671391,60.43423431022778,1.3439033873044992,多云,24.883558682802544,40.77537995975439,3.061188690387327,多云,22.546883593508994,85.23761020520634,3.741362998788439,雾,31.37352287218193,76.37566699059727,2.2512036087084737,晴,23.356133680440117,45.5882370084821,1.4520336753690886,多云,22.51571608266004,53.61194681535305,4.490011487586308,大雨,13.026918846747924,62.4497069765569,3.75714156403777,晴,18.38039680554157,60.674005248928445,1.2080680316295371,多云,29.71733150882851,71.44472930818361,5.520843408469606,雷阵雨,21.782779973264276,70.15394571355505,4.528274252732233,晴,26.072725552584004,41.83308713944213,0.16543764009571005,晴,22.594494195118383,40.967471602891266,5.525994195725039,小雨,0.0,0,0.0,0.0,13837.90718191242,2024,1,11,3,False,4
2024-01-12,21.701357639428572,71.05046953555347,0.012932633869260843,小雨,25.048602648786225,61.6511500911041,10.706300503552875,中雨,24.800386204125846,47.98015258068081,2.6070954812279883,中雨,19.920087131220924,43.41707018252424,0.5114638412130786,多云,34.948962324944766,57.627845575150424,2.203844876273228,晴,19.956448438341468,45.4618078837756,2.481809179526844,阴,22.425824549708167,63.953638057465085,2.935784045564133,雾,23.007534878708366,65.32965544163577,1.0274079714254885,多云,26.602413636779165,67.81083141447758,0.07110761719175122,中雨,34.26781130651506,87.64437973892436,0.18418430219892679,大雨,22.873453427576727,75.17479241735336,0.629472183937291,多云,18.390579633357547,78.17492175289101,1.162439369215041,小雨,25.20214067287388,70.03021046754253,1.1255876817817867,多云,0.0,0,0.0,0.0,13837.90718191242,2024,1,12,4,False,4
2024-01-13,22.076216433271195,48.17741454355115,0.2055179459053155,晴,30.145419897848917,60.45405266706463,5.401907025852253,晴,16.435252259961178,83.52773323709232,0.9010286633995498,晴,27.863219534309593,45.578844810312525,1.0915026900130782,多云,35.0179673716665,84.81973911309998,2.2194805181410997,多云,21.37484647336612,44.014895409570926,3.045847874082474,小雨,14.597989419527552,54.262308843319275,0.06674549505793359,雷阵雨,31.900424975871545,81.1966840750384,4.65540646027327,晴,23.839423631893524,68.99131354364633,2.4312686333586315,小雨,19.77916435011568,50.50371877273642,2.990977050554588,多云,25.7815269232345,69.2410025455938,0.21874622118112264,晴,19.90790396122705,40.47299531368589,1.7517707864192817,阴,17.070945303679686,69.22448207555517,6.768340606438985,晴,0.0,0,0.0,0.0,13837.90718191242,2024,1,13,5,True,4
2024-01-14,24.41890922420161,67.30784882489547,4.253471931214058,晴,21.985967640387987,63.6813666826455,3.028633689936726,多云,21.86049941785151,77.55327362514873,0.18412997525010005,雷阵雨,24.22168918154438,67.44051474976499,0.1590549364201444,晴,35.28243299552487,64.78999254348169,0.5270716656887698,晴,27.499228063995883,79.88319811284666,3.6769756986084237,小雨,17.48997828204094,55.79074742891556,5.791769087661031,小雨,27.406447007538702,78.27287313344496,6.990314179920334,阴,29.417194110216236,54.7873459779991,7.851737112314029,大雨,25.41801277809789,41.03930071470961,0.41859070478961424,晴,26.920962855239267,69.89421292038888,0.28282903907913026,晴,33.823684844742886,53.56317851512333,0.6348137228406977,晴,26.291321538871383,82.96378767331991,0.021143975913926874,晴,0.0,0,0.0,0.0,13837.90718191242,2024,1,14,6,True,4
2024-01-15,31.696455057367658,48.10784440608698,1.89445123807804,小雨,27.745663157813283,84.39368297468839,0.11627082808591051,小雨,20.64920380462349,65.68701412997656,2.493253978100034,中雨,26.50015411118779,81.45048549086945,1.5545959068586719,晴,23.104387375932042,44.885440034432506,1.3238771002377085,晴,32.81938309208128,60.89445783043101,0.19924801249271365,多云,20.764405147587063,75.77378764574536,1.3198658255342661,多云,17.028601534889084,67.98878624543528,1.1565393619866917,晴,25.682381158592918,88.78962299515953,0.016284660838892157,小雨,20.39092823696171,66.0374857895026,1.5924736432887703,晴,26.439470597364647,65.03252145611766,3.910318149762892,多云,23.088430047114855,70.79893809814612,1.904818974912528,多云,15.738477573239798,61.61659232811715,1.355859296131712,晴,0.0,0,0.0,0.0,13837.90718191242,2024,1,15,0,False,4
2024-01-16,23.3030081093609,74.17560133108313,1.5164484001196699,小雨,22.45806751031002,81.5880792934246,2.199019018045106,雷阵雨,22.11183485668283,49.3356654744192,6.283293086576063,多云,20.238593597830988,87.37413885466626,1.2682070766240654,雾,12.094879189861151,70.67729467984525,0.038473739069209985,小雨,25.827842541118343,44.2812174220945,0.3040907838019568,雷阵雨,22.24743502661526,87.56551676938594,3.270025739623075,多云,24.31854415555118,88.85213051434785,1.0090633514850775,晴,16.40742653238707,89.80548764957558,0.7343807913129646,晴,25.22854946268758,75.54383730730132,3.248900861449172,晴,25.48149159128429,65.40026726774693,0.4076572281233267,晴,17.806611414784932,84.75121398122442,1.9111180202047087,多云,21.3067469361321,53.131590694405425,0.1677801954346235,晴,0.0,0,0.0,0.0,13837.90718191242,2024,1,16,1,False,4
2024-01-17,31.95325344950531,46.76930635841945,2.7939425530483755,晴,24.670663006775293,40.86697646775968,5.690229977638193,雾,21.142562183905415,64.87509575833948,2.2437120172456537,晴,25.06662539651908,54.804958217268094,0.5905126409295631,多云,23.48462898872659,76.07658236939166,0.2565848676230525,多云,21.413522266504327,49.50413034901001,0.8159173848464613,晴,26.934655222559577,76.73952095817637,0.48256680442001537,大雨,27.823414266156618,57.97162493916916,6.3418574123410645,小雨,22.446817158033756,65.34819581265373,1.4799120979569151,多云,23.93445236490832,58.916794908039535,0.4608325246857594,多云,28.109007523895087,51.60791276905732,2.7411156647897803,晴,17.177367996620767,55.50840304784262,2.9677994434550463,晴,26.303287046260962,43.38666523271351,0.9133785001765512,雷阵雨,1.0,1,0.0,0.0,13837.90718191242,2024,1,17,2,False,4
2024-01-18,22.61847648013118,45.858242856183935,0.34453297888151047,大雨,26.204516331202022,83.66320586854752,0.6579112380257971,多云,20.77930210940785,73.72476256363171,3.5062487986568542,阴,25.46574827701429,58.27918928066099,0.43436029393156395,晴,26.740019182669894,83.97740007782133,0.8364605389348297,阴,25.135911361240083,71.57783665358323,0.28041633091983315,多云,31.168504971618308,63.69266474474399,4.611217172800973,晴,14.724963896774213,76.04683469488084,4.860383754491718,晴,23.382939872208183,82.40115554901882,2.4865410918504494,阴,25.435110181147195,58.4042253534167,3.8637211701446694,中雨,25.276412627624662,47.058300276999255,6.0971656518306165,多云,27.48667556873455,81.60025137552488,0.9355215597416701,阴,30.66189315299509,49.797922221862564,8.597105435454296,晴,0.0,0,0.0,0.0,13837.90718191242,2024,1,18,3,False,4
2024-01-19,20.581548719023917,80.19038168030437,2.7577284249619374,多云,26.775871338997923,61.32468862350315,0.7556791725559991,阴,28.61792166787779,54.35401981093826,0.015070960361884718,多云,30.027618540128756,85.95500968773574,0.32477814575841757,多云,28.21034395449438,55.8770379765991,2.100111826866117,晴,26.603354228875407,81.85295514582499,1.6247215206237844,晴,28.585488324289166,63.56235785449155,2.0089915087290198,小雨,27.22575901561244,50.78014175332266,6.390441318951326,晴,33.08351406077639,89.96317926045866,0.7730168683619936,大雨,26.532796478127125,53.7640712456611,0.16135332329181173,晴,18.887171342613485,53.10920473734066,3.9445425540518144,晴,15.184164517702259,79.34361701188675,4.3253701414128365,多云,27.208693228577026,50.47412072964773,4.455600307064821,雾,0.0,0,0.0,0.0,13837.90718191242,2024,1,19,4,False,4
2024-01-20,23.850313387734268,51.626086984820574,0.5290615300096219,晴,31.860661857296133,88.02642289755062,2.5193265166243863,雾,26.214077113967633,58.891194646260715,1.1716219049487826,雷阵雨,31.112556480013865,47.154541548554626,0.8912094307964742,多云,22.318703231278917,57.30342593858481,0.2894600171279276,多云,24.394553795871236,83.75225909732873,0.024616526963035325,雷阵雨,20.914077012664876,71.4735676137946,0.05543784683144796,多云,18.394228873452054,86.43252700303128,0.5538212905980938,晴,24.197303669226784,51.35021636149466,6.322119089796736,小雨,22.6015594490092,88.5085899799838,0.8827503908099018,雾,27.049495395987186,61.1520858082979,2.5398843375507556,晴,19.314448613722647,45.74629312234708,1.7366052032178714,多云,23.26640816953867,45.8817671186787,0.17092142525495066,多云,0.0,0,0.0,0.0,13837.90718191242,2024,1,20,5,True,4
2024-01-21,31.1299171073996,50.198068325519586,0.17678425637010922,晴,23.44088313520386,85.12957796831824,1.296545871392567,晴,27.905834000031852,43.64018387413823,2.724726940687579,多云,26.405509525730025,55.22268827863883,0.9378601310094941,小雨,24.175826869045654,73.4757469172111,0.3029887969951912,小雨,27.848047422574652,71.20442859529025,7.542857178955596,多云,30.90262255267205,41.074988221352335,1.4479041341839336,多云,32.92777870371445,76.69636671240353,3.167347632814188,晴,27.41722090227485,44.34252013035432,0.25697895954185945,晴,25.360993815142248,49.1344891027591,0.009726991778082224,晴,32.943418988635756,61.98350387605641,1.2326506574298166,阴,27.532091322888284,84.7122885663693,2.612131999031644,晴,16.223223394408027,61.36745915869879,0.4998969936170017,晴,0.0,0,0.0,0.0,13837.90718191242,2024,1,21,6,True,4
2024-01-22,26.13318301233098,59.30562137322622,0.48596884154228914,晴,29.452157948349296,48.64730470700444,0.3936805419355183,小雨,38.37636424623479,86.15872402928966,0.0545865095558019,中雨,22.301370317708177,51.232707211400026,2.1172323119096186,阴,19.45551040037059,54.67523796496998,1.341605937403955,晴,32.00161696625346,42.641984072674525,0.7840484371113657,多云,26.89126185937094,81.18089707373156,7.378571054028022,晴,23.14036707774099,44.10025965401585,0.1894610974241097,阴,30.615586508397055,83.90519618067985,1.1218223215174992,晴,23.359499623515934,82.33674350333479,0.34689638956543345,晴,27.590694842935953,57.358093749159686,1.210016180262192,多云,17.838807288764343,85.24207875767334,2.0997250173182254,多云,26.348017718982202,74.5939513517634,3.585680475753766,大雨,0.0,0,1.0,0.0,13837.90718191242,2024,1,22,0,False,4
2024-01-23,19.746045961715957,54.57599578486965,0.6152647549772217,小雨,29.97029880104395,66.30843585318078,0.7439915051943005,晴,29.006226200972968,82.96669627544807,2.118271576621566,中雨,19.778925367096125,88.89810931619286,2.1013497789292623,多云,17.32564790782041,60.54858060402539,1.3394551965362351,多云,17.59681106886737,77.65520345083695,0.7845766103393957,多云,35.065001678417524,64.23252011866386,6.298781648451286,多云,23.239421436050023,65.66769912879596,0.3887413270922453,晴,23.725791374780247,79.19808611021006,1.249314037174798,多云,26.564448130835885,50.288788647184475,0.07985757975244094,晴,26.004492650472336,67.51790467076356,0.5411351922350829,晴,19.2306209674732,46.711557622104095,6.4457356072413425,小雨,18.337281186828562,89.85241296248454,4.361401614848646,多云,0.0,0,0.0,0.0,13837.90718191242,2024,1,23,1,False,4
2024-01-24,23.17257630521313,41.85774595725171,3.330805186881628,雾,18.50858200790829,41.47227564260064,0.1503766588490455,多云,20.815712465396544,79.46716936680608,2.2230968113956013,多云,28.67348955660081,53.41925259349542,1.353607912470757,晴,18.957719337763677,45.739208350274225,5.098624373606798,晴,36.37813407171567,89.98119168502473,0.5285900836644346,阴,20.450058541779214,72.8261193283007,0.8568563971187093,大雨,23.372769372653742,89.97144697144776,0.4967840749245785,阴,22.55321690157838,49.1466971563811,0.4484977884346923,小雨,35.44534755995765,45.454622085667246,2.7859439120825416,晴,19.564753053321084,81.80863734218123,1.9068559504475258,阴,23.101392183942732,77.29318226309519,2.0060639964577116,中雨,18.178810976008556,74.00689149197368,0.4888589467439958,多云,0.0,0,0.0,0.0,13837.90718191242,2024,1,24,2,False,4
2024-01-25,26.609951336699464,56.7200941106998,0.7833766717029016,多云,25.044733138280552,66.86337972004007,0.4173091820678575,晴,20.57612297885876,67.19201456564608,0.46833296040071515,晴,21.464711559073447,69.90484031824566,0.5429676112479291,多云,17.704776082267326,80.67886098598879,0.9131395990961627,阴,30.959960210377055,72.31691136115602,5.028942933628923,雾,24.74292866232308,84.97066187332777,0.5688569163741894,晴,32.37754269343584,88.67255944503378,1.493157077162771,多云,33.89243994396339,72.58561689765779,1.6802176922401986,中雨,26.53400686720046,54.934158872499566,1.4783595499751003,雾,24.660731487596827,53.10803266121708,3.0148748607535905,多云,21.06268719828573,53.34471587883971,0.05249746833152824,中雨,22.768762397606928,73.03648985417115,4.16814810693316,多云,0.0,0,0.0,0.0,13837.90718191242,2024,1,25,3,False,4
2024-01-26,32.182773023534736,83.06685920611889,1.5944371068135719,多云,27.861072503098438,60.85370233980082,1.560943892368373,晴,22.288971501783255,44.846064221264925,0.0673240495656738,多云,21.507574904135787,46.6770435299264,0.39276848888496363,晴,17.856138336385335,59.34983969189834,0.46069844033821106,多云,16.17568756190819,79.63604764531601,1.5944957180951351,小雨,29.45786962510244,47.724825324834704,3.2894222153628347,雾,18.868087588034037,62.598727382547,7.451408240363334,晴,20.119355245017736,48.28790606998581,0.43873851399053054,雷阵雨,12.44561521571888,47.97256704568812,3.1132528718030343,晴,30.101281261940734,78.03176529013562,0.3211626365006793,雾,15.787590708113099,62.48395865048762,2.761113328189705,多云,15.927844875945302,67.59219373084939,7.352438918743982,晴,0.0,0,0.0,0.0,13837.90718191242,2024,1,26,4,False,4
2024-01-27,40.70242936282797,59.43847185417362,0.06667716824545072,中雨,25.071516897582654,51.21232626867797,3.9120683744727076,晴,15.900845073648217,66.41198707415185,1.8752650350530833,小雨,24.285665194141306,81.0646759876096,5.717927506451856,多云,25.520354648820685,41.9068067852569,5.606517055636418,多云,28.801836200805933,46.25369388316662,3.5714301164053337,阴,22.63721488350105,86.83619405611364,1.1997403918834624,雷阵雨,28.036742704731612,44.57098032403256,2.286377184267984,多云,31.935178910353052,60.72351466622433,1.3000742893425787,多云,20.772256307993036,45.56164669904929,0.035755729274236,小雨,20.313663224874517,58.160782555546994,1.0351618601476327,晴,22.754950910964,64.35502718032724,1.4378532398551052,晴,28.354774357943334,48.18946532250152,0.16451129038006318,晴,0.0,0,0.0,0.0,13837.90718191242,2024,1,27,5,True,4
2024-01-28,25.244234519926838,73.29596531179588,0.7284366152644765,雾,22.402430135313242,56.738730837723566,0.6681853113995819,多云,21.84828977536422,68.35180443370145,6.457107908829057,大雨,20.24880124025917,49.267983167338585,3.9987568067881636,小雨,34.28902837657442,51.88353035842944,0.8018695115406099,晴,23.372468946323032,57.69831590337423,2.8121438340048086,中雨,28.73896639328042,60.42668131923162,2.781783622486636,小雨,24.652451731721367,58.36556147055583,1.1119254836475732,晴,23.79906345615536,80.57725092433847,1.5259814797930407,晴,14.48541929625231,81.95521298950133,1.489277277082127,多云,23.27218544664361,80.77213869323052,0.1977934518537328,晴,20.25710921390137,54.388667835918106,4.102413890410032,晴,35.12116530782854,70.52278917365375,1.975399210977731,多云,0.0,0,0.0,0.0,13837.90718191242,2024,1,28,6,True,4
2024-01-29,28.68286641760985,83.11031569868202,0.28856389889586925,中雨,18.79918776266477,54.2401460097726,1.013197792905363,雾,26.31635454949256,47.490853542885326,2.6151684313499546,小雨,27.771871582873395,52.56276489966902,3.2278947166456216,晴,27.027268943789714,80.06682352260246,2.2496950562427553,晴,25.519051363036667,78.95901288380848,0.8257029754770613,雷阵雨,16.253233626300975,64.51188138727315,12.051535429449494,中雨,20.10816445166015,42.61384980001381,3.537535255468911,小雨,30.35556726121083,84.7013825175392,3.1838143272645754,雾,22.400374626745897,70.56514210872363,4.620382653233385,大雨,14.704208853955622,49.98004761430988,0.17852979213965361,晴,25.64382262215775,62.05878785296298,1.7369634905743117,雾,26.897262656545323,49.67195380876875,4.175036695364686,晴,1.0,1,0.0,0.0,13837.90718191242,2024,1,29,0,False,4
2024-01-30,19.589004888110132,81.4881345366783,1.4252490904279926,晴,26.64687103895737,55.22082787388824,0.4992762663395041,晴,21.792749976306254,43.737697215722484,0.6044118598427037,雷阵雨,12.573476282761034,55.640597039812576,3.47740224820348,雾,23.350409803907205,45.845227106118635,0.5899590733806753,晴,22.824937807118374,44.87943889202364,0.01330508513148932,小雨,28.829341507112872,72.86294151044416,0.040751232358832615,多云,25.1551538048615,61.36236288822323,2.5896277232066858,中雨,26.8950168581296,76.91467104514228,0.5017511312397978,晴,30.004744386520414,87.91437594494467,6.387848179477027,晴,18.69841081170939,58.474503418982096,0.5138129289063278,雾,31.412617718632937,78.12588881898714,0.09805529047669889,阴,27.576207849608352,56.469015906968025,1.124508129645944,晴,0.0,0,0.0,0.0,13837.90718191242,2024,1,30,1,False,4
2024-01-31,24.342049370295726,69.6409010707965,0.24154991816252977,雾,35.039594277421834,72.86557399306918,2.217663058140714,晴,23.005982647948258,82.82438569440785,0.900128666749233,晴,26.461762456975908,72.96691960376981,2.484796194318406,晴,30.4103291714246,80.91853002497314,0.6222835169389063,晴,26.084104756431373,47.55349189895061,8.379365782569213,小雨,26.191436252691123,53.23973639519807,1.574211137934144,晴,34.4782051808408,71.08284440167907,1.5809244833808282,多云,32.0263669250607,41.373392801517795,1.837989750259227,多云,22.525845363524198,49.93780054449683,3.0795848248968816,多云,31.807228234596117,88.26593333403339,1.4404180155178552,多云,24.423154358402616,46.00574855225457,0.12204650416233992,晴,24.047452969370525,65.8784831161362,0.10208688527188003,阴,0.0,0,0.0,0.0,13837.90718191242,2024,1,31,2,False,4
